name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;560;0;792;3099;1481;3099;1295;0
header;256;138;256;169;1895;169;1895;138
A;1057;200;1057;228;1079;228;1079;200
B;898;480;898;499;913;499;913;480
A;817;858;817;870;824;870;824;858
B;1059;866;1059;896;1081;896;1081;866
A;1333;1119;1333;1124;1339;1124;1339;1119
A;1314;1165;1314;1171;1319;1171;1319;1165
B;1270;1339;1270;1355;1291;1355;1291;1339
B;744;1437;744;1456;758;1456;758;1437
C;1057;1545;1057;1573;1078;1573;1078;1545
A;1215;1891;1215;1915;1229;1915;1229;1891
D;1056;2537;1056;2564;1079;2564;1079;2537
B;932;2851;932;2871;946;2871;946;2851
