name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;370;0;324;3097;1237;3097;1260;0
header;51;127;51;159;1667;159;1667;127
A;688;50;688;54;693;54;693;50
B;761;626;761;651;791;651;791;626
A;881;958;881;959;883;959;883;958
B;807;1425;807;1443;821;1443;821;1425
C;1016;2162;1016;2180;1031;2180;1031;2162
A;468;2270;468;2272;471;2272;471;2270
A;908;2274;908;2274;908;2274;908;2274
B;673;2322;673;2341;691;2341;691;2322
C;950;2322;950;2342;965;2342;965;2322
C;914;2426;914;2439;925;2439;925;2426
C;439;2737;439;2762;464;2762;464;2737
